Geography,Geography_type,Timeframe,Current Year Week Ending,Type,ASP Current Year,Total Bulk and Bags Units,4046 Units,4225 Units,4770 Units,TotalBagged Units,SmlBagged Units,LrgBagged Units,X-LrgBagged Units,Bulk GTIN
West Tex/New Mexico,Region,Weekly,6/30/19 0:00,Conventional,1.173811374,722462.61,368342.34,71314.15,58260.41,124110.96,0,0,0,100434.74
West Tex/New Mexico,Region,Weekly,7/7/19 0:00,Conventional,1.201802743,782802.79,323761.88,91731.74,105837.67,175257.15,0,0,0,86214.35
West Tex/New Mexico,Region,Weekly,7/14/19 0:00,Conventional,1.322777675,685605.52,321511.34,78970.12,60348.39,150158.46,0,0,0,74617.2
West Tex/New Mexico,Region,Weekly,7/21/19 0:00,Conventional,1.411530749,651044.68,316168.28,65874.13,64142.3,127452.43,0,0,0,77407.54
West Tex/New Mexico,Region,Weekly,7/28/19 0:00,Conventional,1.390988605,673478.64,314409.3,75223.23,93641.78,122806.74,0,0,0,67397.58
West Tex/New Mexico,Region,Weekly,8/4/19 0:00,Conventional,1.372926673,664478.62,337616.25,57130.18,62177.86,126513.64,0,0,0,81040.69
West Tex/New Mexico,Region,Weekly,8/11/19 0:00,Conventional,1.293726076,704415.24,334637.18,73826.64,63710.06,127003.04,0,0,0,105238.32
West Tex/New Mexico,Region,Weekly,8/18/19 0:00,Conventional,1.227592489,703978.99,325235.56,68888.8,80169.4,137641.95,0,0,0,92043.28
West Tex/New Mexico,Region,Weekly,8/25/19 0:00,Conventional,1.231968544,649968.31,335343.52,44882.96,54611.94,140105.75,0,0,0,75024.14
West Tex/New Mexico,Region,Weekly,9/1/19 0:00,Conventional,1.138660587,692184.6,290910.7,70444.49,93057.05,154970.54,0,0,0,82801.82
West Tex/New Mexico,Region,Weekly,9/8/19 0:00,Conventional,1.154743756,678860.39,335436.3,45517.33,58355.54,148402.2,0,0,0,91149.02
West Tex/New Mexico,Region,Weekly,9/15/19 0:00,Conventional,1.11707997,658472.31,295360.78,52282.87,55382.62,149002.1,0,0,0,106443.94
West Tex/New Mexico,Region,Weekly,9/22/19 0:00,Conventional,1.091645691,670580.28,308014.11,53154.57,63491.63,144422.82,0,0,0,101497.15
West Tex/New Mexico,Region,Weekly,9/29/19 0:00,Conventional,1.027079626,698092.61,316823.63,53651.55,46336.99,157328.76,0,0,0,123951.68
West Tex/New Mexico,Region,Weekly,10/6/19 0:00,Conventional,1.039975079,697656.51,322500.62,53245.67,44325.54,157369.73,0,0,0,120214.95
West Tex/New Mexico,Region,Weekly,10/13/19 0:00,Conventional,0.975287649,750897.45,306529.85,46441.69,44977.94,246742.01,0,0,0,106205.96
West Tex/New Mexico,Region,Weekly,10/20/19 0:00,Conventional,1.01906496,667680.72,308339.32,51958.07,47008.55,146752.8,0,0,0,113621.99
West Tex/New Mexico,Region,Weekly,10/27/19 0:00,Conventional,0.920111198,678633.4,342871.21,50430.48,42586.77,147764.86,0,0,0,94980.08
West Tex/New Mexico,Region,Weekly,11/3/19 0:00,Conventional,1.017003859,590791.93,282566.47,44018.1,38021.24,147744.38,0,0,0,78441.75
West Tex/New Mexico,Region,Weekly,11/10/19 0:00,Conventional,0.973890322,683664.51,331259.53,52326.43,40553.2,154610.52,0,0,0,104914.82
West Tex/New Mexico,Region,Weekly,11/17/19 0:00,Conventional,0.938181351,700116.35,294624.81,49032.2,37466.87,200988.76,0,0,0,118003.71
West Tex/New Mexico,Region,Weekly,11/24/19 0:00,Conventional,0.879906317,700807.84,359233.97,44332.69,43568.96,143004.09,0,0,0,110668.13
West Tex/New Mexico,Region,Weekly,12/1/19 0:00,Conventional,0.846599313,627986.35,316534.7,43401.2,42251.41,132487.8,0,0,0,93311.24
West Tex/New Mexico,Region,Weekly,12/8/19 0:00,Conventional,0.816288529,741029.79,322111.67,63302.81,43668.84,203422.6,0,0,0,108523.87
West Tex/New Mexico,Region,Weekly,12/15/19 0:00,Conventional,0.886787388,667616.47,299871.49,52640.18,40928.23,173155.71,0,0,0,101020.86
West Tex/New Mexico,Region,Weekly,12/22/19 0:00,Conventional,0.90493332,714498.96,314905.32,49288.79,75780.81,169752.75,0,0,0,104771.29
West Tex/New Mexico,Region,Weekly,12/29/19 0:00,Conventional,0.878946012,666432.09,293159.24,56967.62,70859.57,141046.33,0,0,0,104399.33
West Tex/New Mexico,Region,Weekly,1/7/19 0:00,Organic,1.430891649,22276.34,1759.89,1289.67,1721.76,13433.96,0,0,0,4071.06
West Tex/New Mexico,Region,Weekly,1/13/19 0:00,Organic,1.463403239,17957.38,1247.71,1518.94,1515.16,10538.51,0,0,0,3137.07
West Tex/New Mexico,Region,Weekly,1/20/19 0:00,Organic,1.494390532,22606.38,1838.48,1682.95,2542.05,12182.55,0,0,0,4360.36
West Tex/New Mexico,Region,Weekly,1/27/19 0:00,Organic,1.41518549,22239.64,1605.11,1632.47,1479.48,13034.7,0,0,0,4487.88
West Tex/New Mexico,Region,Weekly,2/3/19 0:00,Organic,1.314296998,19264.1,1012,1839.01,1325,12201,0,0,0,2887.09
West Tex/New Mexico,Region,Weekly,2/10/19 0:00,Organic,1.313913627,21029.35,1925.43,1439.23,1505.14,13206.9,0,0,0,2952.65
West Tex/New Mexico,Region,Weekly,2/17/19 0:00,Organic,1.28620549,21111.61,1648.59,1291.99,1213.28,13515.21,0,0,0,3442.54
West Tex/New Mexico,Region,Weekly,2/24/19 0:00,Organic,1.372069347,21892.56,2097.21,1624.14,1609.94,12141.15,0,0,0,4420.12
West Tex/New Mexico,Region,Weekly,3/3/19 0:00,Organic,1.277658711,24854.3,2736.63,1668.17,1384.9,13631.1,0,0,0,5433.49
West Tex/New Mexico,Region,Weekly,3/10/19 0:00,Organic,1.328226864,20400.32,2246.71,1499.91,1415.07,10265.72,0,0,0,4972.92
West Tex/New Mexico,Region,Weekly,3/17/19 0:00,Organic,1.33161784,22069.66,1875.76,1745.13,963.75,13166.28,0,0,0,4318.73
West Tex/New Mexico,Region,Weekly,3/24/19 0:00,Organic,1.343694459,34338.99,1369.45,6525.85,8408.78,14598.41,0,0,0,3436.51
West Tex/New Mexico,Region,Weekly,3/31/19 0:00,Organic,1.404722067,19446.51,1016.24,3339.84,897.47,10469.68,0,0,0,3723.27
West Tex/New Mexico,Region,Weekly,4/7/19 0:00,Organic,1.271680851,24450.65,1515.58,1310.19,1128.12,14790.56,0,0,0,5706.19
West Tex/New Mexico,Region,Weekly,4/14/19 0:00,Organic,1.413674317,25064.66,1655.48,1398.77,2085.5,14457.45,0,0,0,5467.46
West Tex/New Mexico,Region,Weekly,4/21/19 0:00,Organic,1.720188684,19191.38,1360.2,1367.06,1717.87,10037.61,0,0,0,4708.64
West Tex/New Mexico,Region,Weekly,4/28/19 0:00,Organic,2.057402776,12739.19,1223.66,2332.84,1242.19,4492.95,0,0,0,3447.55
West Tex/New Mexico,Region,Weekly,5/5/19 0:00,Organic,1.637490868,18738.16,1663.9,1103.39,1939.29,10260.08,0,0,0,3771.51
West Tex/New Mexico,Region,Weekly,5/12/19 0:00,Organic,1.721891782,17916.96,1473.27,1319.04,2334.24,8764.35,0,0,0,4026.06
West Tex/New Mexico,Region,Weekly,5/19/19 0:00,Organic,1.801805415,14756.15,1532.55,1044.21,1910.92,6036.71,0,0,0,4231.75
West Tex/New Mexico,Region,Weekly,5/26/19 0:00,Organic,1.57429549,20344.75,1498.69,1194.11,1609.45,11661.3,0,0,0,4381.21
West Tex/New Mexico,Region,Weekly,6/2/19 0:00,Organic,1.350467147,19109.81,1550.98,922.1,1518.91,9617.08,0,0,0,5500.73
West Tex/New Mexico,Region,Weekly,6/9/19 0:00,Organic,1.811924608,11962.51,1383.67,947.64,2238.85,2179.54,0,0,0,5212.8
West Tex/New Mexico,Region,Weekly,6/16/19 0:00,Organic,1.708419908,19876.6,1537.26,1002.31,2990.95,9154.03,0,0,0,5192.04
West Tex/New Mexico,Region,Weekly,6/23/19 0:00,Organic,2.067393373,10888.94,1141.05,804.3,1558,3402.92,0,0,0,3982.68
West Tex/New Mexico,Region,Weekly,6/30/19 0:00,Organic,1.908221563,16552.15,987.68,664.13,2674.79,8757.91,0,0,0,3467.64
West Tex/New Mexico,Region,Weekly,7/7/19 0:00,Organic,1.622786768,17078.22,1399.92,658.31,1298.53,8595.58,0,0,0,5125.88
West Tex/New Mexico,Region,Weekly,7/14/19 0:00,Organic,1.826578131,14562.56,1059.08,603.14,2448.5,6464.85,0,0,0,3986.99
West Tex/New Mexico,Region,Weekly,7/21/19 0:00,Organic,1.604090108,18343.58,926.62,690.32,1872.43,11155.33,0,0,0,3698.88
West Tex/New Mexico,Region,Weekly,7/28/19 0:00,Organic,1.56749905,17678.4,1036.63,695.77,2022.22,10467.06,0,0,0,3456.73
West Tex/New Mexico,Region,Weekly,8/4/19 0:00,Organic,1.520334826,18048.31,1204.62,580.55,1974.2,10088.66,0,0,0,4200.27
West Tex/New Mexico,Region,Weekly,8/11/19 0:00,Organic,1.596566238,21681.53,1195.86,623.77,2243.34,13216.48,0,0,0,4402.08
West Tex/New Mexico,Region,Weekly,8/18/19 0:00,Organic,1.596854928,19625.82,1211.18,540.39,1174.29,11534.12,0,0,0,5165.84
West Tex/New Mexico,Region,Weekly,8/25/19 0:00,Organic,1.473177507,20033.9,1069.79,530.45,1545.32,13832.96,0,0,0,3055.38
West Tex/New Mexico,Region,Weekly,9/1/19 0:00,Organic,1.47567302,21379.27,1007.51,495.94,1641.4,13977.21,0,0,0,4257.21
West Tex/New Mexico,Region,Weekly,9/8/19 0:00,Organic,1.392044289,24793.58,936.06,427.74,1923.71,17392.86,0,0,0,4113.21
West Tex/New Mexico,Region,Weekly,9/15/19 0:00,Organic,1.320636883,29762.62,1297.91,451.2,1437.2,21837.9,0,0,0,4738.41
West Tex/New Mexico,Region,Weekly,9/22/19 0:00,Organic,1.507542042,24104.14,1570.76,304.65,1515.34,15956.85,0,0,0,4756.53
West Tex/New Mexico,Region,Weekly,9/29/19 0:00,Organic,1.508275797,24020.94,1052.11,422.23,1449.45,16760.8,0,0,0,4336.35
West Tex/New Mexico,Region,Weekly,10/6/19 0:00,Organic,1.468193856,23421.64,1163.44,280.22,1258.48,16399.39,0,0,0,4320.11
West Tex/New Mexico,Region,Weekly,10/13/19 0:00,Organic,1.466894917,21707.78,1342.95,324.93,871.09,15151.54,0,0,0,4017.28
West Tex/New Mexico,Region,Weekly,10/20/19 0:00,Organic,1.481806322,21323.76,939.05,232.04,1409.28,15914.51,0,0,0,2828.88
West Tex/New Mexico,Region,Weekly,10/27/19 0:00,Organic,1.473827054,20185.81,821.66,285.55,1075.43,15027.34,0,0,0,2975.84
West Tex/New Mexico,Region,Weekly,11/3/19 0:00,Organic,1.540810912,23102.89,1033.18,372.96,1225.29,15433.61,0,0,0,5037.85
West Tex/New Mexico,Region,Weekly,11/10/19 0:00,Organic,1.529260663,22145.73,777.35,345.33,1315.68,15353.48,0,0,0,4353.89
West Tex/New Mexico,Region,Weekly,11/17/19 0:00,Organic,1.497165189,17289.77,970.72,298.46,1088.36,11696.89,0,0,0,3235.34
West Tex/New Mexico,Region,Weekly,11/24/19 0:00,Organic,1.405642174,21219.36,957.21,398.94,1468.92,14990.82,0,0,0,3403.46
West Tex/New Mexico,Region,Weekly,12/1/19 0:00,Organic,1.324473315,17216.82,1045.1,410.55,1000.61,11626.78,0,0,0,3133.79
West Tex/New Mexico,Region,Weekly,12/8/19 0:00,Organic,1.244210569,21028.32,939.54,548.82,1608.95,15333.15,0,0,0,2597.86
West Tex/New Mexico,Region,Weekly,12/15/19 0:00,Organic,1.219513132,21182.13,883.47,449.57,800.74,16474.76,0,0,0,2573.59
West Tex/New Mexico,Region,Weekly,12/22/19 0:00,Organic,1.344338326,19267.25,983.25,370.61,1427.95,13329.36,0,0,0,3156.08
West Tex/New Mexico,Region,Weekly,12/29/19 0:00,Organic,1.267322207,19553.42,1276.76,410.82,984.26,13021.05,0,0,0,3860.54
West Tex/New Mexico,Region,Weekly,1/6/20 0:00,Conventional,0.911555274,753211.32,354721.69,54599.58,56374.15,162280.79,0,0,0,125235.11
West Tex/New Mexico,Region,Weekly,1/12/20 0:00,Conventional,0.869952764,852645.19,339939.73,52204.52,54618.15,266317.83,0,0,0,139564.96
West Tex/New Mexico,Region,Weekly,1/19/20 0:00,Conventional,0.827788162,879570.41,366728.64,77958.26,55149.28,190952.3,0,0,0,188781.93
West Tex/New Mexico,Region,Weekly,1/26/20 0:00,Conventional,0.909576949,795495.93,363264.78,47641.99,56177.6,205975.43,0,0,0,122436.14
West Tex/New Mexico,Region,Weekly,2/2/20 0:00,Conventional,0.809749712,1076962.48,472306.03,83706.99,115043.57,220020.25,0,0,0,185885.64
West Tex/New Mexico,Region,Weekly,2/9/20 0:00,Conventional,0.788587762,993879.9,498672.64,49801.84,55850.37,238789.81,0,0,0,150765.23
West Tex/New Mexico,Region,Weekly,2/16/20 0:00,Conventional,0.854253554,848961.94,405977.41,54717,55563.56,191473.91,0,0,0,141230.07
West Tex/New Mexico,Region,Weekly,2/23/20 0:00,Conventional,0.891745298,816611.6,365951.39,72143.63,41212.25,185656.25,0,0,0,151648.08
West Tex/New Mexico,Region,Weekly,3/1/20 0:00,Conventional,0.972996661,791434.05,360405.21,72368.4,28596.45,203983.57,0,0,0,126080.43
West Tex/New Mexico,Region,Weekly,3/8/20 0:00,Conventional,1.016550391,783972.94,359031.89,68446.14,24230.43,197190.65,0,0,0,135073.84
West Tex/New Mexico,Region,Weekly,3/15/20 0:00,Conventional,0.996465254,990151.64,432986.88,98136.88,27281.04,239471.88,0,0,0,192274.97
West Tex/New Mexico,Region,Weekly,3/22/20 0:00,Conventional,1.027848862,957612.58,452693.29,88944.03,23754.51,197240.13,0,0,0,194980.62
West Tex/New Mexico,Region,Weekly,3/29/20 0:00,Conventional,1.041942612,832482.63,365232.62,98434.72,23371.83,201366.16,0,0,0,144077.29
West Tex/New Mexico,Region,Weekly,4/5/20 0:00,Conventional,0.99950195,971788.08,424768.76,109090.95,24584.08,254163.41,0,0,0,159180.88
West Tex/New Mexico,Region,Weekly,4/12/20 0:00,Conventional,1.006493368,949441.81,422861.46,100849.75,20825.08,241147.22,0,0,0,163758.3
West Tex/New Mexico,Region,Weekly,4/19/20 0:00,Conventional,0.911224115,1065322.15,424344.06,114514.89,26894.88,336011.01,0,0,0,163557.31
West Tex/New Mexico,Region,Weekly,4/26/20 0:00,Conventional,0.972078046,996776.53,433961.22,131721.01,20139.83,243345.21,0,0,0,167609.26
West Tex/New Mexico,Region,Weekly,5/3/20 0:00,Conventional,0.929972976,1109966.88,410763.08,142272.87,20591.57,369829.86,0,0,0,166509.5
West Tex/New Mexico,Region,Weekly,5/10/20 0:00,Conventional,0.902553676,1154720.73,513347.01,122765.93,18368.54,300095.73,0,0,0,200143.51
West Tex/New Mexico,Region,Weekly,5/17/20 0:00,Conventional,0.96075194,1024386.97,403070.5,115628.63,19285.5,313773.03,0,0,0,172629.31
West Tex/New Mexico,Region,Weekly,5/24/20 0:00,Conventional,0.912009324,1148225.41,452590.02,128266.26,19370.64,320169.16,0,0,0,227829.32
West Tex/New Mexico,Region,Weekly,5/31/20 0:00,Conventional,0.917384511,1037044.95,388572.15,109829.11,16863.6,344294.25,0,0,0,177485.83
West Tex/New Mexico,Region,Weekly,6/7/20 0:00,Conventional,0.868263981,994023.22,418894.53,77919.86,29109.19,280709.7,0,0,0,187389.93
West Tex/New Mexico,Region,Weekly,6/14/20 0:00,Conventional,0.828642757,1078214.89,407596.73,78932.62,37055.46,358162,0,0,0,196468.09
West Tex/New Mexico,Region,Weekly,6/21/20 0:00,Conventional,0.915097941,1007746.69,393771.72,98303.69,66745.89,261322.37,0,0,0,187603.02
West Tex/New Mexico,Region,Weekly,6/28/20 0:00,Conventional,0.913943314,884643.37,342567.25,67333.65,43429.08,248303.62,0,0,0,183009.76
West Tex/New Mexico,Region,Weekly,7/5/20 0:00,Conventional,0.906954273,1016785.97,370383.72,87470.65,73694.86,297684.76,0,0,0,187551.98
West Tex/New Mexico,Region,Weekly,7/12/20 0:00,Conventional,0.904975649,962925.32,365540.9,71819.02,49792.79,307563.29,0,0,0,168209.33
West Tex/New Mexico,Region,Weekly,7/19/20 0:00,Conventional,0.831254622,1023042.29,333519.22,73692.35,43581.29,403516.15,0,0,0,168733.29
West Tex/New Mexico,Region,Weekly,7/26/20 0:00,Conventional,0.884851966,863226.36,302221.25,67687.62,41092.89,302784.58,0,0,0,149440.01
West Tex/New Mexico,Region,Weekly,8/2/20 0:00,Conventional,0.864696985,899391.97,301430.95,62030.01,37980.41,336088.85,0,0,0,161861.75
West Tex/New Mexico,Region,Weekly,8/9/20 0:00,Conventional,0.81368524,940144.41,343026.58,69568.22,51197.16,302547.42,0,0,0,173805.03
West Tex/New Mexico,Region,Weekly,8/16/20 0:00,Conventional,0.8360221,953577.82,362329.21,64196.62,47710.13,301433.63,0,0,0,177908.23
West Tex/New Mexico,Region,Weekly,8/23/20 0:00,Conventional,0.809966145,932879.04,315356.31,77000.08,80432.87,292094.19,0,0,0,167995.59
West Tex/New Mexico,Region,Weekly,8/30/20 0:00,Conventional,0.774680521,952989.39,336319.58,80809.05,84573.82,267211.43,0,0,0,184075.51
West Tex/New Mexico,Region,Weekly,9/6/20 0:00,Conventional,0.79939318,983086.9,370613.82,68890.89,35423.55,333789.55,0,0,0,174369.09
West Tex/New Mexico,Region,Weekly,9/13/20 0:00,Conventional,0.819989577,900560.38,370869.16,85741.48,21026.74,268006.8,0,0,0,154916.2
West Tex/New Mexico,Region,Weekly,9/20/20 0:00,Conventional,0.794395423,915921.4,346061.07,91294.66,19169.35,286339.51,0,0,0,173056.81
West Tex/New Mexico,Region,Weekly,9/27/20 0:00,Conventional,0.807096377,884420.8,324493.09,92382.4,16022.98,286065.22,0,0,0,165457.11
West Tex/New Mexico,Region,Weekly,10/4/20 0:00,Conventional,0.751075534,969793.19,323665.81,88733.56,14273.09,367758.9,0,0,0,175361.82
West Tex/New Mexico,Region,Weekly,10/11/20 0:00,Conventional,0.724590132,965121.04,403156.03,99670.33,14967.61,273252.95,0,0,0,174074.12
West Tex/New Mexico,Region,Weekly,10/18/20 0:00,Conventional,0.708898037,935898.78,331310.77,135699.72,22943.18,272686.52,0,0,0,173258.58
West Tex/New Mexico,Region,Weekly,10/25/20 0:00,Conventional,0.749309535,905411.51,309547.51,99788.38,14176.81,303521.03,0,0,0,178377.79
West Tex/New Mexico,Region,Weekly,11/1/20 0:00,Conventional,0.724531496,932063.79,302489.15,81979.9,10922.59,369256.22,0,0,0,167415.94
West Tex/New Mexico,Region,Weekly,11/8/20 0:00,Conventional,0.768209666,907501.2,328637.33,88386.95,10305.07,306609.16,0,0,0,173562.7
West Tex/New Mexico,Region,Weekly,11/15/20 0:00,Conventional,0.710278146,1034560.07,315328.36,86498.16,10039.24,447257.87,0,0,0,175436.43
West Tex/New Mexico,Region,Weekly,11/22/20 0:00,Conventional,0.721340004,861697.93,295462.92,102365.19,13662.21,299375.51,0,0,0,150832.1
West Tex/New Mexico,Region,Weekly,11/29/20 0:00,Conventional,0.723691729,686035.48,222487.04,76414.92,10083.81,258147.44,0,0,0,118902.27
West Tex/New Mexico,Region,Weekly,12/6/20 0:00,Conventional,0.72272466,759272.84,263121.31,103173.19,13253.73,249151.63,0,0,0,130572.98
West Tex/New Mexico,Region,Weekly,12/13/20 0:00,Conventional,0.68020404,883706.45,238313.3,96548.6,11744.84,376662.41,0,0,0,160437.3
West Tex/New Mexico,Region,Weekly,12/20/20 0:00,Conventional,0.719857655,871631.25,283367.04,130243.43,15329.79,288753.78,0,0,0,153937.21
West Tex/New Mexico,Region,Weekly,12/27/20 0:00,Conventional,0.68183427,791433.59,240773.41,142926.01,17452.64,257319.38,0,0,0,132962.15
West Tex/New Mexico,Region,Weekly,1/6/20 0:00,Organic,1.208876409,25342.65,1516.38,457.43,1147.36,15660.36,0,0,0,6561.13
West Tex/New Mexico,Region,Weekly,1/12/20 0:00,Organic,1.217953951,23411.63,1045.55,543.63,1798.49,15657.73,0,0,0,4366.23
West Tex/New Mexico,Region,Weekly,1/19/20 0:00,Organic,1.223877999,26856.71,1217.71,567.09,1560.17,18006.58,0,0,0,5505.16
West Tex/New Mexico,Region,Weekly,1/26/20 0:00,Organic,1.315000591,28768.86,1207.89,444.19,1547.69,18580.67,0,0,0,6988.42
West Tex/New Mexico,Region,Weekly,2/2/20 0:00,Organic,1.284993028,24516.24,747.88,501.55,1891.53,14353.11,0,0,0,7022.17
West Tex/New Mexico,Region,Weekly,2/9/20 0:00,Organic,1.314385928,25275.97,903.5,445.58,1861.06,15607.07,0,0,0,6458.76
West Tex/New Mexico,Region,Weekly,2/16/20 0:00,Organic,1.23355218,26289.67,896.91,446.99,1719.76,19515.3,0,0,0,3710.7
West Tex/New Mexico,Region,Weekly,2/23/20 0:00,Organic,1.355092788,25272.35,943.74,561.64,2204.9,17155.95,0,0,0,4406.12
West Tex/New Mexico,Region,Weekly,3/1/20 0:00,Organic,1.436105017,25166.08,523.18,746.91,2873.08,17048.06,0,0,0,3974.84
West Tex/New Mexico,Region,Weekly,3/8/20 0:00,Organic,1.408293903,25614.08,638.3,989.85,2228.17,17925.86,0,0,0,3831.89
West Tex/New Mexico,Region,Weekly,3/15/20 0:00,Organic,1.467263086,28640.72,775.21,606.26,2717.79,19557.96,0,0,0,4983.5
West Tex/New Mexico,Region,Weekly,3/22/20 0:00,Organic,1.438421861,29761.31,694.36,377.64,2572.23,21480.51,0,0,0,4636.58
West Tex/New Mexico,Region,Weekly,3/29/20 0:00,Organic,1.449823212,23485.24,579.6,628.55,2686.33,17117.76,0,0,0,2472.99
West Tex/New Mexico,Region,Weekly,4/5/20 0:00,Organic,1.555815824,25089.41,657.77,834.87,3725.37,16984.67,0,0,0,2886.73
West Tex/New Mexico,Region,Weekly,4/12/20 0:00,Organic,1.795587786,12047.38,1480.06,1007.85,1998.01,5092.11,0,0,0,2469.36
West Tex/New Mexico,Region,Weekly,4/19/20 0:00,Organic,1.498515254,28086.75,1185.38,912.98,2726.63,19811.01,0,0,0,3450.76
West Tex/New Mexico,Region,Weekly,4/26/20 0:00,Organic,1.540012364,25985.46,1001.07,952.02,2980.54,17972.72,0,0,0,3079.1
West Tex/New Mexico,Region,Weekly,5/3/20 0:00,Organic,1.534746951,22978.83,1083.45,865.94,2317.8,15013.56,0,0,0,3698.08
West Tex/New Mexico,Region,Weekly,5/10/20 0:00,Organic,1.431696207,32861.04,908.18,898.28,1921.08,23291.23,0,0,0,5842.27
West Tex/New Mexico,Region,Weekly,5/17/20 0:00,Organic,1.449182219,32705.33,1049.78,1135.23,2416.46,23063.91,0,0,0,5039.95
West Tex/New Mexico,Region,Weekly,5/24/20 0:00,Organic,1.451428073,32871.88,731.79,1133.68,2418.11,24304.61,0,0,0,4283.68
West Tex/New Mexico,Region,Weekly,5/31/20 0:00,Organic,1.429225154,30206.49,936.46,991.87,2004.89,23728.56,0,0,0,2544.71
West Tex/New Mexico,Region,Weekly,6/7/20 0:00,Organic,1.486441322,29732.72,792.68,1012.81,2879.8,22216.16,0,0,0,2831.26
West Tex/New Mexico,Region,Weekly,6/14/20 0:00,Organic,1.428026507,31804.83,836.73,917.39,2513.59,24108.66,0,0,0,3428.46
West Tex/New Mexico,Region,Weekly,6/21/20 0:00,Organic,1.22834314,37050.24,955.54,1069.83,1967.26,28687.31,0,0,0,4370.3
West Tex/New Mexico,Region,Weekly,6/28/20 0:00,Organic,1.245770904,42269.34,698.99,1093.04,3097.26,32858.18,0,0,0,4521.87
West Tex/New Mexico,Region,Weekly,7/5/20 0:00,Organic,1.39616684,33807.72,744.7,964.79,2748.09,25200.66,0,0,0,4149.49
West Tex/New Mexico,Region,Weekly,7/12/20 0:00,Organic,1.678587631,24547.63,791.81,1086.39,2346.6,16142.7,0,0,0,4180.13
West Tex/New Mexico,Region,Weekly,7/19/20 0:00,Organic,1.717451596,22468.74,1604.94,1175.7,2831.44,12950.83,0,0,0,3905.83
West Tex/New Mexico,Region,Weekly,7/26/20 0:00,Organic,1.690420796,22052.45,1099.58,820.23,2425.3,13569.94,0,0,0,4137.4
West Tex/New Mexico,Region,Weekly,8/2/20 0:00,Organic,1.461574377,20714.96,731.79,1081.94,1272.98,13540.41,0,0,0,4087.85
West Tex/New Mexico,Region,Weekly,8/9/20 0:00,Organic,1.672939586,22287.82,701.8,2455.17,1476.47,13342.61,0,0,0,4311.77
West Tex/New Mexico,Region,Weekly,8/16/20 0:00,Organic,1.753918783,19403.73,843.9,2593.97,733.65,11622.98,0,0,0,3609.23
West Tex/New Mexico,Region,Weekly,8/23/20 0:00,Organic,1.683453747,21222.15,899.22,1343.5,1576.06,13346.55,0,0,0,4056.82
West Tex/New Mexico,Region,Weekly,8/30/20 0:00,Organic,1.727501644,18427.62,845.04,1423.25,1570.12,10496.59,0,0,0,4092.63
West Tex/New Mexico,Region,Weekly,9/6/20 0:00,Organic,1.76456129,15396.51,631.35,694.78,2224.41,7671.83,0,0,0,4174.15
West Tex/New Mexico,Region,Weekly,9/13/20 0:00,Organic,1.758871937,18121.87,766.77,854.11,2406.7,10077.38,0,0,0,4016.92
West Tex/New Mexico,Region,Weekly,9/20/20 0:00,Organic,1.671161783,20183.37,719.98,605.8,2504.69,11686.76,0,0,0,4666.14
West Tex/New Mexico,Region,Weekly,9/27/20 0:00,Organic,1.366778719,26590.6,636.49,497.57,2378.81,18248.74,0,0,0,4829
West Tex/New Mexico,Region,Weekly,10/4/20 0:00,Organic,1.291436612,33310.74,723.92,632.14,2131.52,22178.1,0,0,0,7645.06
West Tex/New Mexico,Region,Weekly,10/11/20 0:00,Organic,1.251987806,27130.91,601.69,932.74,2341.82,18251.1,0,0,0,5003.56
West Tex/New Mexico,Region,Weekly,10/18/20 0:00,Organic,1.484880951,13223.23,711.14,589.36,1647.14,6870.81,0,0,0,3404.78
West Tex/New Mexico,Region,Weekly,10/25/20 0:00,Organic,1.229068047,20978.02,661.75,439.31,1640.89,14712.6,0,0,0,3523.48
West Tex/New Mexico,Region,Weekly,11/1/20 0:00,Organic,1.19127604,30906.93,738.62,522.86,2268.85,22234.93,0,0,0,5141.68
West Tex/New Mexico,Region,Weekly,11/8/20 0:00,Organic,1.27094163,19854.86,686.13,656.43,1808.31,12692.79,0,0,0,4011.2
West Tex/New Mexico,Region,Weekly,11/15/20 0:00,Organic,1.166401574,26624.42,589.56,572.76,2025.6,19394.55,0,0,0,4041.95
West Tex/New Mexico,Region,Weekly,11/22/20 0:00,Organic,1.17235462,23239.82,914.02,648.02,1594.01,16286.55,0,0,0,3797.21
West Tex/New Mexico,Region,Weekly,11/29/20 0:00,Organic,1.213882467,21593.83,1164.45,586.87,1495.11,15040.86,0,0,0,3306.54
West Tex/New Mexico,Region,Weekly,12/6/20 0:00,Organic,1.201798507,24978.46,1617.16,601.48,2096.27,17393.12,0,0,0,3270.43
West Tex/New Mexico,Region,Weekly,12/13/20 0:00,Organic,1.187737804,25796.11,1097.29,509.13,1524.34,17499.56,0,0,0,5165.79
West Tex/New Mexico,Region,Weekly,12/20/20 0:00,Organic,1.267339556,20273.01,1031.12,462.78,1822.18,12150.21,0,0,0,4806.73
West Tex/New Mexico,Region,Weekly,12/27/20 0:00,Organic,1.076085713,23915.08,1148.16,449.85,1618.54,16907.76,0,0,0,3790.77
West Tex/New Mexico,Region,Weekly,1/4/21 0:00,Conventional,0.617190119,994342.09,307507.02,205591.04,20367.81,267345.8,227726.08,7792.16,31290.72,193530.43
West Tex/New Mexico,Region,Weekly,1/4/21 0:00,Organic,1.046033452,31067.69,813.93,620.87,2015.57,21445.2,21445.2,0,0,6172.11
